player_id,player_name,week,clay_points,grass_points,hard_points,carpet_points
108993,Abdulla Hajji,1,0,0,20,0
108993,Abdulla Hajji,2,0,0,0,0
108993,Abdulla Hajji,3,0,0,0,0
108993,Abdulla Hajji,4,0,0,0,0
108993,Abdulla Hajji,5,0,0,0,0
108993,Abdulla Hajji,6,0,0,0,0
108993,Abdulla Hajji,7,0,0,0,0
108993,Abdulla Hajji,8,0,0,0,0
108993,Abdulla Hajji,9,0,0,0,0
108993,Abdulla Hajji,10,0,0,0,0
108993,Abdulla Hajji,11,0,0,0,0
108993,Abdulla Hajji,12,0,0,0,0
108993,Abdulla Hajji,13,0,0,0,0
108993,Abdulla Hajji,14,0,0,0,0
108993,Abdulla Hajji,15,0,0,0,0
108993,Abdulla Hajji,16,0,0,0,0
108993,Abdulla Hajji,17,0,0,0,0
108993,Abdulla Hajji,18,0,0,0,0
108993,Abdulla Hajji,19,0,0,0,0
108993,Abdulla Hajji,20,0,0,0,0
108993,Abdulla Hajji,21,0,0,0,0
108993,Abdulla Hajji,22,0,0,0,0
108993,Abdulla Hajji,23,0,0,0,0
108993,Abdulla Hajji,24,0,0,0,0
108993,Abdulla Hajji,25,0,0,0,0
108993,Abdulla Hajji,26,0,0,0,0
108993,Abdulla Hajji,27,0,0,0,0
108993,Abdulla Hajji,28,0,0,0,0
108993,Abdulla Hajji,29,0,0,0,0
108993,Abdulla Hajji,30,0,0,0,0
108993,Abdulla Hajji,31,0,0,0,0
108993,Abdulla Hajji,32,0,0,0,0
108993,Abdulla Hajji,33,0,0,0,0
108993,Abdulla Hajji,34,0,0,0,0
108993,Abdulla Hajji,35,0,0,0,0
108993,Abdulla Hajji,36,0,0,0,0
108993,Abdulla Hajji,37,0,0,0,0
108993,Abdulla Hajji,38,0,0,0,0
108993,Abdulla Hajji,39,0,0,0,0
108993,Abdulla Hajji,40,0,0,0,0
108993,Abdulla Hajji,41,0,0,0,0
108993,Abdulla Hajji,42,0,0,0,0
108993,Abdulla Hajji,43,0,0,0,0
108993,Abdulla Hajji,44,0,0,0,0
108993,Abdulla Hajji,45,0,0,0,0
108993,Abdulla Hajji,46,0,0,0,0
108993,Abdulla Hajji,47,0,0,0,0
108993,Abdulla Hajji,48,0,0,0,0
108993,Abdulla Hajji,49,0,0,0,0
108993,Abdulla Hajji,50,0,0,0,0
108993,Abdulla Hajji,51,0,0,0,0
108993,Abdulla Hajji,52,0,0,0,0
105173,Adrian Mannarino,1,0,0,0,0
105173,Adrian Mannarino,2,0,0,0,0
105173,Adrian Mannarino,3,0,0,0,0
105173,Adrian Mannarino,4,0,0,0,0
105173,Adrian Mannarino,5,0,0,0,0
105173,Adrian Mannarino,6,0,0,0,0
105173,Adrian Mannarino,7,0,0,0,0
105173,Adrian Mannarino,8,0,0,0,0
105173,Adrian Mannarino,9,0,0,0,0
105173,Adrian Mannarino,10,0,0,0,0
105173,Adrian Mannarino,11,0,0,0,0
105173,Adrian Mannarino,12,0,0,0,0
105173,Adrian Mannarino,13,0,0,0,0
105173,Adrian Mannarino,14,0,0,0,0
105173,Adrian Mannarino,15,0,0,0,0
105173,Adrian Mannarino,16,0,0,0,0
105173,Adrian Mannarino,17,0,0,0,0
105173,Adrian Mannarino,18,0,0,0,0
105173,Adrian Mannarino,19,20,0,0,0
105173,Adrian Mannarino,20,0,0,0,0
105173,Adrian Mannarino,21,0,0,0,0
105173,Adrian Mannarino,22,0,0,0,0
105173,Adrian Mannarino,23,0,0,0,0
105173,Adrian Mannarino,24,0,0,0,0
105173,Adrian Mannarino,25,0,0,0,0
105173,Adrian Mannarino,26,0,0,0,0
105173,Adrian Mannarino,27,0,0,0,0
105173,Adrian Mannarino,28,0,0,0,0
105173,Adrian Mannarino,29,0,0,0,0
105173,Adrian Mannarino,30,0,0,0,0
105173,Adrian Mannarino,31,0,0,0,0
105173,Adrian Mannarino,32,0,0,0,0
105173,Adrian Mannarino,33,0,0,0,0
105173,Adrian Mannarino,34,0,0,0,0
105173,Adrian Mannarino,35,0,0,45,0
105173,Adrian Mannarino,36,0,0,0,0
105173,Adrian Mannarino,37,0,0,0,0
105173,Adrian Mannarino,38,0,0,20,0
105173,Adrian Mannarino,39,0,0,0,0
105173,Adrian Mannarino,40,0,0,0,0
105173,Adrian Mannarino,41,0,0,0,0
105173,Adrian Mannarino,42,0,0,0,0
105173,Adrian Mannarino,43,0,0,45,0
105173,Adrian Mannarino,44,0,0,0,0
105173,Adrian Mannarino,45,0,0,0,0
105173,Adrian Mannarino,46,0,0,0,0
105173,Adrian Mannarino,47,0,0,0,0
105173,Adrian Mannarino,48,0,0,0,0
105173,Adrian Mannarino,49,0,0,0,0
105173,Adrian Mannarino,50,0,0,0,0
105173,Adrian Mannarino,51,0,0,0,0
105173,Adrian Mannarino,52,0,0,0,0
104494,Adrian Ungur,1,0,0,0,0
104494,Adrian Ungur,2,0,0,0,0
104494,Adrian Ungur,3,0,0,0,0
104494,Adrian Ungur,4,0,0,0,0
104494,Adrian Ungur,5,0,0,0,0
104494,Adrian Ungur,6,0,0,0,0
104494,Adrian Ungur,7,0,0,0,0
104494,Adrian Ungur,8,0,0,0,0
104494,Adrian Ungur,9,0,0,0,0
104494,Adrian Ungur,10,0,0,0,0
104494,Adrian Ungur,11,0,0,0,0
104494,Adrian Ungur,12,0,0,0,0
104494,Adrian Ungur,13,0,0,0,0
104494,Adrian Ungur,14,0,0,0,0
104494,Adrian Ungur,15,0,0,0,0
104494,Adrian Ungur,16,0,0,0,0
104494,Adrian Ungur,17,0,0,0,0
104494,Adrian Ungur,18,0,0,0,0
104494,Adrian Ungur,19,0,0,0,0
104494,Adrian Ungur,20,0,0,0,0
104494,Adrian Ungur,21,0,0,0,0
104494,Adrian Ungur,22,0,0,0,0
104494,Adrian Ungur,23,0,0,0,0
104494,Adrian Ungur,24,0,0,0,0
104494,Adrian Ungur,25,0,0,0,0
104494,Adrian Ungur,26,0,0,0,0
104494,Adrian Ungur,27,0,0,0,0
104494,Adrian Ungur,28,0,0,0,0
104494,Adrian Ungur,29,0,0,0,0
104494,Adrian Ungur,30,0,0,0,0
104494,Adrian Ungur,31,0,0,0,0
104494,Adrian Ungur,32,0,0,0,0
104494,Adrian Ungur,33,0,0,0,0
104494,Adrian Ungur,34,0,0,0,0
104494,Adrian Ungur,35,0,0,0,0
104494,Adrian Ungur,36,0,0,0,0
104494,Adrian Ungur,37,0,0,0,0
104494,Adrian Ungur,38,45,0,0,0
104494,Adrian Ungur,39,0,0,0,0
104494,Adrian Ungur,40,0,0,0,0
104494,Adrian Ungur,41,0,0,0,0
104494,Adrian Ungur,42,0,0,0,0
104494,Adrian Ungur,43,0,0,0,0
104494,Adrian Ungur,44,0,0,0,0
104494,Adrian Ungur,45,0,0,0,0
104494,Adrian Ungur,46,0,0,0,0
104494,Adrian Ungur,47,0,0,0,0
104494,Adrian Ungur,48,0,0,0,0
104494,Adrian Ungur,49,0,0,0,0
104494,Adrian Ungur,50,0,0,0,0
104494,Adrian Ungur,51,0,0,0,0
104494,Adrian Ungur,52,0,0,0,0
106006,Agustin Velotti,1,0,0,0,0
106006,Agustin Velotti,2,0,0,0,0
106006,Agustin Velotti,3,0,0,0,0
106006,Agustin Velotti,4,0,0,0,0
106006,Agustin Velotti,5,0,0,0,0
106006,Agustin Velotti,6,0,0,0,0
106006,Agustin Velotti,7,0,0,0,0
106006,Agustin Velotti,8,0,0,0,0
106006,Agustin Velotti,9,0,0,0,0
106006,Agustin Velotti,10,0,0,0,0
106006,Agustin Velotti,11,0,0,0,0
106006,Agustin Velotti,12,0,0,0,0
106006,Agustin Velotti,13,0,0,0,0
106006,Agustin Velotti,14,0,0,0,0
106006,Agustin Velotti,15,0,0,0,0
106006,Agustin Velotti,16,0,0,0,0
106006,Agustin Velotti,17,0,0,0,0
106006,Agustin Velotti,18,0,0,0,0
106006,Agustin Velotti,19,0,0,0,0
106006,Agustin Velotti,20,0,0,0,0
106006,Agustin Velotti,21,0,0,0,0
106006,Agustin Velotti,22,0,0,0,0
106006,Agustin Velotti,23,0,0,0,0
106006,Agustin Velotti,24,0,0,0,0
106006,Agustin Velotti,25,0,0,0,0
106006,Agustin Velotti,26,0,0,0,0
106006,Agustin Velotti,27,0,0,0,0
106006,Agustin Velotti,28,0,0,0,0
106006,Agustin Velotti,29,20,0,0,0
106006,Agustin Velotti,30,0,0,0,0
106006,Agustin Velotti,31,0,0,0,0
106006,Agustin Velotti,32,0,0,0,0
106006,Agustin Velotti,33,0,0,0,0
106006,Agustin Velotti,34,0,0,0,0
106006,Agustin Velotti,35,0,0,0,0
106006,Agustin Velotti,36,0,0,0,0
106006,Agustin Velotti,37,0,0,0,0
106006,Agustin Velotti,38,0,0,0,0
106006,Agustin Velotti,39,0,0,0,0
106006,Agustin Velotti,40,0,0,0,0
106006,Agustin Velotti,41,0,0,0,0
106006,Agustin Velotti,42,0,0,0,0
106006,Agustin Velotti,43,0,0,0,0
106006,Agustin Velotti,44,0,0,0,0
106006,Agustin Velotti,45,0,0,0,0
106006,Agustin Velotti,46,0,0,0,0
106006,Agustin Velotti,47,0,0,0,0
106006,Agustin Velotti,48,0,0,0,0
106006,Agustin Velotti,49,0,0,0,0
106006,Agustin Velotti,50,0,0,0,0
106006,Agustin Velotti,51,0,0,0,0
106006,Agustin Velotti,52,0,0,0,0
103656,Albert Montanes,1,0,0,20,0
103656,Albert Montanes,2,0,0,180,0
103656,Albert Montanes,3,0,0,90,0
103656,Albert Montanes,4,0,0,0,0
103656,Albert Montanes,5,0,0,0,0
103656,Albert Montanes,6,45,0,0,0
103656,Albert Montanes,7,180,0,0,0
103656,Albert Montanes,8,45,0,0,0
103656,Albert Montanes,9,0,0,0,0
103656,Albert Montanes,10,0,0,45,0
103656,Albert Montanes,11,0,0,0,0
103656,Albert Montanes,12,0,0,25,0
103656,Albert Montanes,13,0,0,0,0
103656,Albert Montanes,14,180,0,0,0
103656,Albert Montanes,15,0,0,0,0
103656,Albert Montanes,16,25,0,0,0
103656,Albert Montanes,17,0,0,0,0
103656,Albert Montanes,18,525,0,0,0
103656,Albert Montanes,19,20,0,0,0
103656,Albert Montanes,20,0,0,0,0
103656,Albert Montanes,21,90,0,0,0
103656,Albert Montanes,22,0,0,0,0
103656,Albert Montanes,23,0,0,0,0
103656,Albert Montanes,24,0,0,0,0
103656,Albert Montanes,25,0,90,0,0
103656,Albert Montanes,26,0,0,0,0
103656,Albert Montanes,27,0,0,0,0
103656,Albert Montanes,28,500,0,0,0
103656,Albert Montanes,29,110,0,0,0
103656,Albert Montanes,30,0,0,0,0
103656,Albert Montanes,31,0,0,0,0
103656,Albert Montanes,32,0,0,0,0
103656,Albert Montanes,33,0,0,0,0
103656,Albert Montanes,34,0,0,0,0
