player_id,player_name,week,clay_points,grass_points,hard_points,carpet_points
202090,Adrian Andreev,1,0,0,45,0
202090,Adrian Andreev,2,0,0,0,0
202090,Adrian Andreev,3,0,0,0,0
202090,Adrian Andreev,4,0,0,0,0
202090,Adrian Andreev,5,0,0,0,0
202090,Adrian Andreev,6,0,0,0,0
202090,Adrian Andreev,7,0,0,0,0
202090,Adrian Andreev,8,0,0,45,0
202090,Adrian Andreev,9,0,0,0,0
202090,Adrian Andreev,10,0,0,0,0
202090,Adrian Andreev,11,0,0,0,0
202090,Adrian Andreev,12,0,0,0,0
202090,Adrian Andreev,13,0,0,0,0
202090,Adrian Andreev,14,0,0,0,0
202090,Adrian Andreev,15,0,0,0,0
202090,Adrian Andreev,16,0,0,0,0
202090,Adrian Andreev,17,0,0,0,0
202090,Adrian Andreev,18,0,0,0,0
202090,Adrian Andreev,19,0,0,0,0
202090,Adrian Andreev,20,0,0,0,0
202090,Adrian Andreev,21,0,0,0,0
202090,Adrian Andreev,22,0,0,0,0
202090,Adrian Andreev,23,0,0,0,0
202090,Adrian Andreev,24,0,0,0,0
202090,Adrian Andreev,25,0,0,0,0
202090,Adrian Andreev,26,0,0,0,0
202090,Adrian Andreev,27,0,0,0,0
202090,Adrian Andreev,28,0,0,0,0
202090,Adrian Andreev,29,0,0,0,0
202090,Adrian Andreev,30,0,0,0,0
202090,Adrian Andreev,31,0,0,0,0
202090,Adrian Andreev,32,0,0,0,0
202090,Adrian Andreev,33,0,0,0,0
202090,Adrian Andreev,34,0,0,0,0
202090,Adrian Andreev,35,0,0,0,0
202090,Adrian Andreev,36,0,0,0,0
202090,Adrian Andreev,37,0,0,0,0
202090,Adrian Andreev,38,0,0,0,0
202090,Adrian Andreev,39,0,0,20,0
202090,Adrian Andreev,40,0,0,0,0
202090,Adrian Andreev,41,0,0,0,0
202090,Adrian Andreev,42,0,0,0,0
202090,Adrian Andreev,43,0,0,0,0
202090,Adrian Andreev,44,0,0,0,0
202090,Adrian Andreev,45,0,0,0,0
202090,Adrian Andreev,46,0,0,0,0
202090,Adrian Andreev,47,0,0,0,0
202090,Adrian Andreev,48,0,0,0,0
202090,Adrian Andreev,49,0,0,0,0
202090,Adrian Andreev,50,0,0,0,0
202090,Adrian Andreev,51,0,0,0,0
202090,Adrian Andreev,52,0,0,0,0
105173,Adrian Mannarino,1,0,0,45,0
